Time Step - No.;Time Step - Repetitions;Newton Iterations;Cumulative Time - DAYS;Date;Cumulative Production Oil MSTB;Cumulative Production Gas MMSCF;Cumulative Production Water MSTB;Cumulative Injection Gas MMSCF;Cumulative Injection Water MSTB;Production Rate Oil STB/D;Production Rate Gas MSCF/D;Production Rate Water STB/D;Injection Rate Gas MSCF/D;Injection Rate Water STB/D;Gaslift Rate - MSCF/D;Cumulative Gaslift - MMSCF;Gas Oil Ratio MSCF/STB;Water Oil Ratio STB/STB;Water Cut - STB/STB;Recovery OOIP - %;Ave.Wt. Pressure Tot-PV PSIA;Ave.Wt. Pressure HCPV+ PSIA;CPU TIME - Seconds;Elapsed TIME - Seconds
3023;0;5;25833.5;Fri Sep 23 00:00:00 GST 2061;791006.6;929205.9;562328.1;626876.1;1261503;6461.98;8155.06;21514.78;6.56;40581.42;1.09;239740.8;1.26;3.33;0.77;26.28;4142.95;4110.79;246657;247068.4
3024;0;3;25841;Sat Oct 01 00:00:00 GST 2061;791050.4;929266.7;562455;626876.2;1261760;5845.12;8103.74;16913.93;6.63;34178.78;1.02;239740.8;1.39;2.89;0.74;26.29;4142.93;4111.43;246690.8;247102.2
3025;0;4;25856.5;Sun Oct 16 00:00:00 GST 2061;791179.1;929650.2;562999.8;627063.4;1262527;8301.03;24742.76;35147.97;12078.64;49525.44;1916.38;239770.5;2.98;4.23;0.81;26.29;4142.87;4111.63;246769.7;247181.2
3026;0;8;25872;Tue Nov 01 00:00:00 GST 2061;791443.6;929854.2;563770.4;627063.4;1263538;17065.29;13161.46;49720.16;0;65195.36;32400;240272.7;0.77;2.91;0.74;26.3;4142.41;4110.55;246884.4;247296.1
3027;2;12;25875.75;Fri Nov 04 00:00:00 GST 2061;791518.4;929977.2;563995.4;627135.5;1263844;19954.96;32796.18;60000;19240.4;81565.09;7303.39;240300.1;1.64;3.01;0.75;26.3;4142.43;4110.28;247445;247857.5
3028;0;2;25878.172;Mon Nov 07 00:00:00 GST 2061;791558;930020.4;564108.5;627146.6;1264023;16336.36;17842.65;46685.58;4560.66;74276.78;1291.91;240303.2;1.09;2.86;0.74;26.3;4142.46;4110.32;247469.8;247882.2
3029;0;5;25881.492;Thu Nov 10 00:00:00 GST 2061;791601.5;930072.3;564235.2;627155.2;1264224;13091.92;15630.7;38173.25;2605.07;60306.95;768.77;240305.8;1.19;2.92;0.74;26.3;4142.48;4110.47;247515.3;247927.9
3030;0;7;25888.328;Thu Nov 17 00:00:00 GST 2061;791670.6;930167.5;564436.8;627163;1264553;10120.64;13929.9;29482.04;1138.98;48214.94;301.3;240307.8;1.38;2.91;0.74;26.31;4142.48;4110.82;247578;247990.6
3031;0;2;25895.164;Thu Nov 24 00:00:00 GST 2061;791738.7;930270.2;564640.2;627178.4;1264881;9952.62;15028.5;29758.82;2248.13;47995.98;508.07;240311.3;1.51;2.99;0.75;26.31;4142.48;4111.11;247598.7;248011.4
3032;0;3;25902;Thu Dec 01 00:00:00 GST 2061;791803.6;930373.6;564828.3;627194.6;1265188;9499.24;15114.54;27516.58;2367.96;44842.87;535.15;240315;1.59;2.9;0.74;26.31;4142.47;4111.38;247622.1;248034.9
3033;0;9;25909.75;Thu Dec 08 00:00:00 GST 2061;791963.6;930735.6;565281.1;627450.9;1265624;20643.55;46710.01;58419.7;33073.89;56324.09;9335.49;240387.3;2.26;2.83;0.74;26.32;4141.99;4109.87;247729.6;248142.5
3034;0;3;25912.531;Sun Dec 11 00:00:00 GST 2061;791980.1;930762.7;565330;627450.9;1265723;5949.97;9753.51;17593.61;0;35558.91;0;240387.3;1.64;2.96;0.75;26.32;4141.97;4110.14;247775.2;248188.2
3035;0;4;25917.648;Fri Dec 16 00:00:00 GST 2061;792006.7;930809.7;565398.2;627450.9;1265873;5193.08;9195.85;13328.46;0;29290.33;8.8;240387.4;1.77;2.57;0.72;26.32;4141.94;4110.68;247811.9;248225
3036;0;3;25925.324;Sat Dec 24 00:00:00 GST 2061;792045.5;930882;565495.8;627450.9;1266094;5057.7;9409.61;12718.83;0;28708.69;9.02;240387.4;1.86;2.51;0.72;26.32;4141.91;4111.44;247837.1;248250.2
3037;0;4;25933;Sun Jan 01 00:00:00 GST 2062;792117.7;930979.8;565711.4;627450.9;1266412;9404.57;12745.78;28080.61;0;41443.46;3021.55;240410.6;1.36;2.99;0.75;26.32;4141.78;4111.56;247873.9;248287.1
3038;0;9;25948.5;Mon Jan 16 00:00:00 GST 2062;792480.7;931921.8;566641.4;627450.9;1267309;23418.29;60771.84;60000;0;57909.81;37800;240996.5;2.6;2.56;0.72;26.33;4140.43;4106.77;247983;248396.4
3039;1;4;25956.25;Tue Jan 24 00:00:00 GST 2062;792517.4;931971.2;566785.7;627450.9;1267570;4735.32;6378.85;18623.22;5.61;33659.43;0.4;240996.5;1.35;3.93;0.8;26.33;4140.37;4107.47;248127.2;248540.7
3040;0;3;25964;Wed Feb 01 00:00:00 GST 2062;792545.7;932017.5;566899.5;627451;1267781;3649.21;5979.27;14680.18;5.38;27261.87;0.32;240996.5;1.64;4.02;0.8;26.34;4140.3;4108.2;248159.8;248573.4
3041;0;6;25978;Wed Feb 15 00:00:00 GST 2062;792755.9;932978.4;567457.3;628226.5;1268344;15013.16;68633.84;39847.33;55395.78;40176.81;7156.59;241096.7;4.57;2.65;0.73;26.34;4139.81;4106.77;248244.1;248657.9
3042;0;7;25985;Wed Feb 22 00:00:00 GST 2062;792876.4;933115.4;567877.3;628270;1268759;17216.97;19568.58;60000;6211.51;59283.06;5939.53;241138.3;1.14;3.48;0.78;26.35;4139.41;4105.31;248328.6;248742.5
3043;0;8;25988.5;Sat Feb 25 00:00:00 GST 2062;792920.5;933172.8;568023.1;628281.9;1268990;12607.92;16397.39;41644.98;3405.89;65988.24;1107.27;241142.2;1.3;3.3;0.77;26.35;4139.45;4105.42;248420.5;248834.5
3044;0;1;25992;Wed Mar 01 00:00:00 GST 2062;792961;933227.9;568155.4;628291.8;1269200;11552.46;15739.09;37814.41;2830.02;60073.44;812.92;241145;1.36;3.27;0.77;26.35;4139.47;4105.57;248432.4;248846.4
3045;0;4;25998.2;Tue Mar 07 00:00:00 GST 2062;793023.2;933321.2;568340.8;628305.9;1269503;10033.21;15059.7;29894.71;2269.8;48782.42;569.94;241148.5;1.5;2.98;0.75;26.35;4139.46;4105.92;248474.1;248888.2
3046;0;9;26010.6;Sun Mar 19 00:00:00 GST 2062;793226.3;933976.4;568952;628795.9;1270277;16378.05;52837.09;49292.46;39518.09;62411.64;9949.4;241271.9;3.23;3.01;0.75;26.36;4139.31;4105.01;248573.9;248988.2
3047;0;5;26023;Sat Apr 01 00:00:00 GST 2062;793333.6;934167.6;569213.5;628829.8;1270735;8653.05;15418.43;21089.48;2734.48;36998.1;468.21;241277.7;1.78;2.44;0.71;26.36;4139.19;4105.49;248632.2;249046.5
3048;0;8;26038;Sun Apr 16 00:00:00 GST 2062;793396.9;934233.3;569320.4;628829.8;1271129;4226.18;4382.64;7123.56;0;26234.05;4.05;241277.8;1.04;1.69;0.63;26.36;4139.19;4107.21;248721.5;249136
3049;0;15;26053;Mon May 01 00:00:00 GST 2062;793627.9;935258;570128.3;629655.5;1271719;15393.75;68309.34;53864.03;55040.57;39365.86;15853.96;241515.6;4.44;3.5;0.78;26.37;4138.09;4104.15;248858.9;249273.7
3050;0;9;26068.5;Tue May 16 00:00:00 GST 2062;793724.3;935448;570453.1;629655.5;1272259;6220.04;12259.45;20955.09;0;34831.12;0;241515.6;1.97;3.37;0.77;26.37;4138.01;4104.96;248955.5;249370.4
3051;0;13;26084;Thu Jun 01 00:00:00 GST 2062;793979.4;936564.6;571202.9;630565.1;1273052;16463.23;72038;48374.05;58685.36;51177.45;17259.74;241783.1;4.38;2.94;0.75;26.38;4137.55;4102.97;249080;249495.1
3052;0;7;26099;Fri Jun 16 00:00:00 GST 2062;794083;936767.2;571549.1;630565.1;1273620;6901.46;13504.42;23075.51;0;37844.38;0;241783.1;1.96;3.34;0.77;26.39;4137.42;4103.74;249162.4;249577.6
3053;0;14;26114;Sat Jul 01 00:00:00 GST 2062;794337.1;937400.5;572449.1;630998.4;1274435;16939.84;42225.48;60000;28890.17;54311.42;16585.88;242031.9;2.49;3.54;0.78;26.39;4136.39;4100.19;249298;249713.8
3054;0;9;26145;Tue Aug 01 00:00:00 GST 2062;794924.2;937820.8;574139.8;630998.4;1277239;18941.21;13556;54539.13;0;90463.62;37800;243203.7;0.72;2.88;0.74;26.41;4136.7;4100.44;249446.5;249862.6
3055;0;12;26176;Fri Sep 01 00:00:00 GST 2062;795381.9;939844.2;575254.3;632611.5;1278584;14764.41;65270.37;35952.89;52035.96;43368.33;12788.79;243600.2;4.42;2.44;0.71;26.43;4135.85;4099.54;249624.5;250040.8
3056;0;14;26206;Sun Oct 01 00:00:00 GST 2062;795885.1;940911.9;576907.8;633279.2;1280402;16771.32;35589.52;55115.75;22254.32;60608.94;11347.38;243940.6;2.12;3.29;0.77;26.45;4134.42;4096.08;249948.1;250364.7
3057;3;10;26206.432;Sun Oct 01 00:00:00 GST 2062;795894.8;940931.2;576933.6;633292.6;1280442;22467.07;44824.35;60000;31088.78;92208.47;16489.95;243947.7;2;2.67;0.73;26.45;4134.41;4096.04;250389.2;250807.5
3058;0;6;26207.115;Mon Oct 02 00:00:00 GST 2062;795908.3;940948.9;576974.7;633301.1;1280503;19821.85;25979.98;60000;12432.53;90315.83;5079.72;243951.2;1.31;3.03;0.75;26.45;4134.42;4096.04;250438;250856.4
3059;0;2;26208.33;Tue Oct 03 00:00:00 GST 2062;795932.1;940980.9;577047.6;633316.6;1280612;19575.41;26286.41;59971.38;12753.87;89587.2;4838.6;243957;1.34;3.06;0.75;26.45;4134.44;4096.06;250455.2;250873.6
3060;0;2;26209.717;Wed Oct 04 00:00:00 GST 2062;795952;940999.1;577113.1;633316.6;1280722;14379.38;13138.64;47312.64;0;79422.59;2585.24;243960.6;0.91;3.29;0.77;26.45;4134.46;4096.16;250480.2;250898.7
3061;0;2;26211.273;Fri Oct 06 00:00:00 GST 2062;795974.2;941019.5;577186.6;633316.6;1280845;14228.97;13126.88;47212.99;0;78794.09;2468.5;243964.5;0.92;3.32;0.77;26.45;4134.49;4096.27;250506.7;250925.2
3062;0;2;26213.018;Sun Oct 08 00:00:00 GST 2062;795998.8;941042.4;577268.4;633316.6;1280981;14095.57;13116.26;46893.49;0;77862.95;2544.58;243968.9;0.93;3.33;0.77;26.45;4134.52;4096.41;250524.5;250943
3063;0;2;26214.947;Mon Oct 09 00:00:00 GST 2062;796025.7;941067.7;577358.4;633316.6;1281129;13958.42;13106.04;46592.66;0;77014.88;2749.67;243974.2;0.94;3.34;0.77;26.45;4134.55;4096.55;250538.3;250956.9
3064;0;4;26217.125;Thu Oct 12 00:00:00 GST 2062;796055.8;941096.2;577457.4;633316.6;1281294;13816.88;13098.24;45488.02;0;75517.15;2546.39;243979.8;0.95;3.29;0.77;26.45;4134.58;4096.72;250568.9;250987.5
3065;0;5;26221.1;Mon Oct 16 00:00:00 GST 2062;796107.4;941148;577634.1;633316.6;1281586;12971.94;13025.54;44436.56;0;73591.65;2549.83;243989.9;1;3.43;0.77;26.45;4134.64;4097.06;250612.1;251030.9
3066;0;5;26226.4;Sat Oct 21 00:00:00 GST 2062;796129.2;941183.9;577690.2;633316.6;1281716;4123.75;6774.28;10594.07;0;24522.79;0;243989.9;1.64;2.57;0.72;26.45;4134.55;4097.83;250668.7;251087.6
3067;0;5;26231.7;Thu Oct 26 00:00:00 GST 2062;796157;941229;577737.1;633316.6;1281846;5249.38;8509.74;8840.12;0;24559.42;8.11;243989.9;1.62;1.68;0.63;26.46;4134.5;4098.48;250720.6;251139.4
3068;0;2;26237;Wed Nov 01 00:00:00 GST 2062;796182.9;941274.3;577782.9;633316.6;1281973;4874.85;8539.85;8650.53;0;23901.12;8.17;243990;1.75;1.77;0.64;26.46;4134.45;4099.12;250742.1;251161.1
3069;0;13;26247;Sat Nov 11 00:00:00 GST 2062;796348.2;941787;578368.4;633696;1282405;16528.09;51270.18;58549.85;37947.27;43165.89;13262.73;244122.6;3.1;3.54;0.78;26.46;4133.65;4096.79;250871.4;251290.6
3070;0;6;26257;Tue Nov 21 00:00:00 GST 2062;796410;941907;578515.1;633696;1282665;6182.13;12008.69;14665.46;0;26030.35;0;244122.6;1.94;2.37;0.7;26.46;4133.48;4097.48;250941.1;251360.3
3071;0;7;26267;Fri Dec 01 00:00:00 GST 2062;796476.8;942040.1;578710.3;633703.8;1283007;6684.56;13302.75;19527.25;777.17;34143.85;166.97;244124.3;1.99;2.92;0.74;26.47;4133.42;4098.12;251009.9;251429.2
3072;0;9;26282.5;Sat Dec 16 00:00:00 GST 2062;796687.9;942685.5;579640.3;634146.4;1283848;13619.21;41639.25;60000;28557.35;54274.16;9547.37;244272.3;3.06;4.41;0.82;26.47;4132.54;4095.45;251111.4;251530.9
3073;0;7;26298;Mon Jan 01 00:00:00 GST 2063;796884.4;942887;580329;634146.4;1284932;12675.08;13001.72;44429.22;0;69928.28;5972.27;244364.8;1.03;3.51;0.78;26.48;4132.64;4096.03;251199.4;251619.1
3074;1;4;26313.5;Tue Jan 16 00:00:00 GST 2063;797178.2;943630.6;581259;634680.7;1286248;18958.13;47976.33;60000;34470.66;84933.61;19394.92;244665.5;2.53;3.16;0.76;26.49;4132.69;4095.69;251468.9;251889
3075;0;6;26329;Thu Feb 01 00:00:00 GST 2063;797241.7;943695.2;581367.7;634680.7;1286432;4093.52;4166.29;7014.34;0;11875;0;244665.5;1.02;1.71;0.63;26.49;4132.06;4096.52;251539.9;251960.1
3076;0;7;26343;Thu Feb 15 00:00:00 GST 2063;797378.3;944009.8;581671;634816.5;1286934;9758.36;22471.71;21663.98;9699.69;35843.07;2791.03;244704.5;2.3;2.22;0.69;26.5;4131.93;4097.3;251629;252049.3
3077;0;8;26357;Thu Mar 01 00:00:00 GST 2063;797461.9;944127.5;581974.1;634816.5;1287515;5973.26;8404.76;21650.68;0;41475.29;0;244704.5;1.41;3.62;0.78;26.5;4132.04;4098.75;251718.4;252138.9
3078;0;13;26372.5;Fri Mar 16 00:00:00 GST 2063;797551.6;944282.4;582282.5;634816.5;1288022;5787.25;9992.64;19896.76;0;32721.98;0;244704.5;1.73;3.44;0.77;26.5;4131.96;4099.78;251831.8;252252.4
3079;0;9;26388;Sun Apr 01 00:00:00 GST 2063;797798.7;944973.2;583212.5;635301.7;1288804;15938.95;44568.52;60000;31303.32;50454.65;10040.77;244860.2;2.8;3.76;0.79;26.51;4130.95;4096.65;251946.5;252367.4
3080;0;8;26395.5;Sun Apr 08 00:00:00 GST 2063;797834.4;945042.2;583343.4;635301.7;1289046;4760.18;9206.93;17447.02;0;32309.71;8.84;244860.2;1.93;3.67;0.79;26.51;4130.9;4097.33;252060.2;252481.2
3081;1;8;26401.125;Sat Apr 14 00:00:00 GST 2063;797863.9;945079.7;583446;635301.7;1289230;5242.77;6662.78;18246.13;0;32688.44;6.26;244860.3;1.27;3.48;0.78;26.51;4130.87;4097.74;252165.6;252586.8
3082;0;3;26409.562;Sun Apr 22 00:00:00 GST 2063;797900.5;945132.2;583557.6;635301.7;1289442;4337.91;6220.67;13223.47;0;25094.54;5.89;244860.3;1.43;3.05;0.75;26.51;4130.79;4098.38;252190.7;252611.9
3083;0;8;26418;Tue May 01 00:00:00 GST 2063;798035.4;945499.4;584063.8;635557;1289831;15990.71;43514.05;60000;30252.59;46152.16;9740.15;244942.5;2.72;3.75;0.79;26.52;4130.14;4096.38;252269.1;252690.4
3084;0;6;26423.682;Sun May 06 00:00:00 GST 2063;798083.9;945568.7;584211.2;635557;1290086;8540.83;12206.44;25938.43;0;44815.83;0;244942.5;1.43;3.04;0.75;26.52;4130.15;4096.7;252359.8;252781.3
3085;0;6;26432.12;Tue May 15 00:00:00 GST 2063;798146.1;945668.7;584421;635557;1290437;7370.99;11846.56;24860.66;0;41624.21;0;244942.5;1.61;3.37;0.77;26.52;4130.15;4097.21;252428.8;252850.5
3086;0;5;26440.56;Wed May 23 00:00:00 GST 2063;798199.9;945770.5;584580;635557.1;1290713;6368.36;12063.24;18843.7;11.56;32655.15;0;244942.5;1.89;2.96;0.75;26.52;4130.09;4097.7;252469.9;252891.7
3087;0;6;26449;Fri Jun 01 00:00:00 GST 2063;798302.4;945971.3;585086.4;635648.6;1291170;12146.84;23791.96;60000;10843.95;54197.31;3381.4;244971;1.96;4.94;0.83;26.53;4129.62;4096.18;252544.1;252966
3088;0;5;26456.5;Fri Jun 08 00:00:00 GST 2063;798394.1;946068.6;585444.3;635648.6;1291761;12221.04;12968.28;47717.87;0;78714.75;3668.22;244998.5;1.06;3.9;0.8;26.53;4129.83;4096.47;252622.2;253044.2
3089;0;7;26467.75;Tue Jun 19 00:00:00 GST 2063;798448.2;946150.7;585594.3;635648.7;1292081;4813.09;7299.71;13335.54;6.92;28464.56;0;244998.5;1.52;2.77;0.73;26.53;4129.76;4097.47;252682.3;253104.4
3090;0;10;26479;Sun Jul 01 00:00:00 GST 2063;798524.1;946250.2;585824.5;635648.7;1292524;6744.81;8844.72;20463.94;0;39411.6;0;244998.5;1.31;3.03;0.75;26.53;4129.79;4098.25;252774.4;253196.7
3091;0;9;26494.5;Mon Jul 16 00:00:00 GST 2063;798750.8;946915.9;586754.5;636110.3;1293464;14625.48;42948.45;60000;29783.45;60642.17;8615.54;245132.1;2.94;4.1;0.8;26.54;4129.26;4096.3;252901.3;253323.8
3092;0;6;26510;Wed Aug 01 00:00:00 GST 2063;798819.4;947058.8;586945;636110.3;1293788;4425.85;9220.83;12285.63;0;20914.88;0;245132.1;2.08;2.78;0.74;26.54;4129.01;4097.3;252971.4;253393.9
3093;0;15;26541;Sat Sep 01 00:00:00 GST 2063;799215;948459.6;588352.3;637107.2;1295162;12762.77;45186.94;45396.55;32156.99;44312.3;9691.64;245432.5;3.54;3.56;0.78;26.56;4127.66;4093.58;253140.8;253563.6
3094;0;12;26571;Mon Oct 01 00:00:00 GST 2063;799905.1;948995;590107;637107.2;1297431;23002.4;17845.9;58490.74;0;75620.79;32400;246404.5;0.78;2.54;0.72;26.58;4126.25;4089.9;253353.6;253776.6
3095;0;9;26586.5;Tue Oct 16 00:00:00 GST 2063;800147.1;949677.1;591037;637584.2;1298735;15614.32;44005.27;60000;30773.88;84171.14;25277.06;246796.3;2.82;3.84;0.79;26.59;4126.47;4089.92;253476.1;253899.3
3096;1;5;26594.25;Wed Oct 24 00:00:00 GST 2063;800184.3;949743.5;591115.6;637584.2;1298936;4801.5;8566.99;10144.25;0;25958.52;0;246796.3;1.78;2.11;0.68;26.59;4126.35;4090.83;253659.3;254082.8
3097;1;4;26598.125;Sun Oct 28 00:00:00 GST 2063;800200.9;949760.7;591160.9;637584.2;1299058;4264.83;4445.69;11684.79;0;31479.59;4.11;246796.3;1.04;2.74;0.73;26.59;4126.33;4091.36;253833;254256.8
3098;0;5;26602;Thu Nov 01 00:00:00 GST 2063;800221.6;949783.4;591220.5;637584.2;1299184;5350.95;5874.92;15374.92;0;32297.54;5.46;246796.4;1.1;2.87;0.74;26.59;4126.31;4091.74;253881.4;254305.3
3099;0;4;26608;Wed Nov 07 00:00:00 GST 2063;800288.4;949923.4;591487.1;637647;1299506;11129.84;23329.55;44443.14;10461;53765.62;2129.36;246809.1;2.1;3.99;0.8;26.59;4126.21;4091.71;253947.3;254371.4
3100;0;6;26612.8;Sun Nov 11 00:00:00 GST 2063;800329.7;949977.1;591621;637647;1299731;8607.28;11185.59;27900.67;0;46825.67;0;246809.1;1.3;3.24;0.76;26.59;4126.22;4092.04;254009.2;254433.3
3101;0;5;26616.64;Thu Nov 15 00:00:00 GST 2063;800360.1;950020.1;591725.7;637647;1299906;7913.65;11199.23;27258.13;0;45715.82;0;246809.1;1.42;3.44;0.77;26.59;4126.22;4092.31;254055;254479.2
3102;0;5;26624.32;Fri Nov 23 00:00:00 GST 2063;800417.2;950109.6;591920.3;637647;1300232;7436.33;11653.04;25336.3;0;42433.54;11.08;246809.2;1.57;3.41;0.77;26.6;4126.22;4092.85;254107.5;254531.7
3103;0;6;26632;Sat Dec 01 00:00:00 GST 2063;800452.6;950182.2;592033.3;637647;1300413;4617.18;9453.86;14708.71;8.22;23504.25;0.87;246809.2;2.05;3.19;0.76;26.6;4126.07;4093.44;254161.5;254585.9
3104;0;5;26639.75;Sat Dec 08 00:00:00 GST 2063;800542.2;950385.6;592429.1;637750.4;1300743;11558.57;26241.24;51079.69;13333.62;42659.71;2555.44;246829;2.27;4.42;0.82;26.6;4125.62;4092.27;254233.7;254658.2
3105;0;8;26651.375;Thu Dec 20 00:00:00 GST 2063;800617;950480.3;592660;637750.4;1301186;6436.32;8148.93;19857.82;0;38050.64;0;246829;1.27;3.09;0.76;26.6;4125.61;4093.09;254340.1;254764.7
3106;0;9;26663;Tue Jan 01 00:00:00 GST 2064;800686.6;950576.1;592868.7;637750.5;1301605;5981.63;8238.13;17956.22;7.68;36101.62;0.0886;246829;1.38;3;0.75;26.61;4125.64;4093.94;254426.1;254850.9
3107;0;8;26678.5;Wed Jan 16 00:00:00 GST 2064;800898;951246.9;593795.2;638218.3;1302447;13643.11;43278.4;59770.39;30186.22;54292.72;7417.28;246944;3.17;4.38;0.81;26.61;4124.8;4091.75;254532.9;254957.8
3108;0;7;26694;Fri Feb 01 00:00:00 GST 2064;801005.6;951415.9;594141.3;638218.3;1303022;6938.38;10901.74;22334.24;0;37063.76;10.37;246944.2;1.57;3.22;0.76;26.62;4124.7;4092.61;254625.9;255050.9
3109;0;9;26723;Sat Mar 01 00:00:00 GST 2064;801314.5;952666.6;595604.5;639096;1304677;10651.45;43128.64;50452.64;30264.54;57083.08;5998.88;247118.1;4.05;4.74;0.83;26.63;4124.3;4091.05;254732.9;255158.1
3110;0;8;26754;Tue Apr 01 00:00:00 GST 2064;801477.3;953003.7;596284.1;639096.3;1305730;5250.89;10873.54;21924.71;9.88;33983.08;0.58;247118.1;2.07;4.18;0.81;26.63;4123.96;4092.92;254874.9;255300.2
3111;0;10;26784;Thu May 01 00:00:00 GST 2064;801937.6;954329.6;597538.8;640025.6;1307257;15345.89;44197.28;41822.09;30977.66;50899.39;7733.49;247350.1;2.88;2.73;0.73;26.65;4122.98;4089.97;255008.9;255434.5
3112;2;8;26787.875;Sun May 04 00:00:00 GST 2064;802008.7;954467.5;597771.3;640111.4;1307617;18325.61;35577.35;60000;22142.14;92902.57;9367.84;247386.4;1.94;3.27;0.77;26.65;4123.07;4089.96;255435.7;255861.9
3113;0;4;26791.088;Thu May 08 00:00:00 GST 2064;802035.6;954497.3;597860.6;640111.5;1307781;8385.3;9295.4;27793.82;7.64;50923.91;1;247386.5;1.11;3.31;0.77;26.65;4123.1;4090.29;255488;255914.2
3114;0;4;26795.87;Mon May 12 00:00:00 GST 2064;802075.9;954542;597968.7;640111.5;1307987;8437.36;9340.73;22596.14;7.6;43152.9;1.08;247386.5;1.11;2.68;0.73;26.65;4123.12;4090.72;255525.6;255951.9
3115;0;11;26802.246;Mon May 19 00:00:00 GST 2064;802133;954607.7;598155;640111.5;1308320;8949.84;10307.06;29222.15;0;52234.13;9.61;247386.5;1.15;3.27;0.77;26.65;4123.19;4091.29;255630.1;256056.6
3116;0;5;26806.498;Fri May 23 00:00:00 GST 2064;802170.2;954654.3;598281.7;640111.5;1308522;8756.35;10950.23;29809.84;8.14;47511.03;2.13;247386.5;1.25;3.4;0.77;26.65;4123.2;4091.56;255677.7;256104.3
3117;0;4;26810.748;Tue May 27 00:00:00 GST 2064;802200.9;954698.4;598389;640111.6;1308695;7224.56;10374.6;25245.38;8.17;40532.09;1.65;247386.5;1.44;3.49;0.78;26.66;4123.19;4091.86;255715.5;256142.2
3118;0;3;26815;Sun Jun 01 00:00:00 GST 2064;802233.8;954744;598496.3;640111.6;1308866;7723.67;10722.9;25227.17;0;40341.76;0;247386.5;1.39;3.27;0.77;26.66;4123.18;4092.12;255753.7;256180.4
3119;0;6;26822.5;Sun Jun 08 00:00:00 GST 2064;802349.4;955041.8;598946.3;640310.3;1309312;15420.71;39711.1;60000;26489.87;59453.77;7283.34;247441.2;2.58;3.89;0.8;26.66;4122.89;4091.1;255852.3;256279.1
3120;0;12;26830;Mon Jun 16 00:00:00 GST 2064;802383.9;955110.8;599052.1;640310.3;1309493;4596.56;9196.13;14104.99;8.08;24051.72;0.76;247441.2;2;3.07;0.75;26.66;4122.76;4091.7;255962.6;256389.6
3121;0;7;26845;Tue Jul 01 00:00:00 GST 2064;802470.4;955272.9;599292.3;640310.3;1309906;5767.86;10807.98;16016.8;0;27585.23;0;247441.2;1.87;2.78;0.74;26.66;4122.6;4092.56;256031.1;256458.2
3122;0;13;26876;Fri Aug 01 00:00:00 GST 2064;803079.8;957772.1;600967.8;642387.3;1311352;19656.16;80619.83;54047.74;66999.61;46625.73;16075.22;247939.5;4.1;2.75;0.73;26.69;4120.34;4085.53;256181.2;256608.6
3123;0;13;26891.5;Sat Aug 16 00:00:00 GST 2064;803230.3;957971.9;601748.7;642387.3;1312532;9709.58;12892.69;50379.82;0;76132.35;22950;248295.2;1.33;5.19;0.84;26.69;4120.73;4086.34;256357.2;256784.8
3124;0;9;26907;Mon Sep 01 00:00:00 GST 2064;803314.5;958124.3;602036.9;642387.4;1313014;5435.22;9832.39;18591.52;8.25;31124.47;1.16;248295.2;1.81;3.42;0.77;26.69;4120.57;4087.56;256457.5;256885.3
3125;0;9;26937;Wed Oct 01 00:00:00 GST 2064;803738.7;959511.7;603231.1;643380.7;1314682;14141.1;46246;39808.55;33107.96;55591.88;7086.71;248507.8;3.27;2.82;0.74;26.71;4120.29;4086.9;256570.6;256998.5
3126;1;12;26952.5;Thu Oct 16 00:00:00 GST 2064;803851.5;959673.1;603555.3;643380.7;1315341;7273.43;10412.22;20913.53;0;42536.91;9.85;248508;1.43;2.88;0.74;26.71;4120.34;4088.37;256880.6;257309
3127;1;10;26960.25;Fri Oct 24 00:00:00 GST 2064;803905.7;959723.5;603753.1;643380.7;1315748;6994.21;6497.31;25522.03;0;52442.9;5.95;248508;0.93;3.65;0.78;26.71;4120.49;4089.18;257144.3;257573.1
3128;0;5;26962.832;Sun Oct 26 00:00:00 GST 2064;803922.6;959739.4;603807.5;643380.7;1315868;6539.76;6186.71;21069.83;0;46755.51;5.68;248508.1;0.95;3.22;0.76;26.71;4120.53;4089.47;257189.5;257618.5
3129;0;5;26965.418;Wed Oct 29 00:00:00 GST 2064;803936.6;959753.1;603839.2;643380.7;1315942;5413.3;5288.55;12266.29;0;28457.32;4.87;248508.1;0.98;2.27;0.69;26.71;4120.51;4089.73;257233.2;257662.2
3130;0;3;26968;Sat Nov 01 00:00:00 GST 2064;803950.1;959766.5;603866;643380.7;1316010;5220.38;5175.82;10392.07;0;26192.37;4.77;248508.1;0.99;1.99;0.67;26.71;4120.5;4089.98;257266.3;257695.4
3131;0;5;26973.168;Thu Nov 06 00:00:00 GST 2064;804032.1;960011.3;604176;643557;1316255;15887.13;47388.18;60000;34131.73;47564.42;6578.21;248542.1;2.98;3.78;0.79;26.72;4120.17;4088.76;257328.6;257757.8
3132;0;3;26976.547;Sun Nov 09 00:00:00 GST 2064;804056.9;960041.1;604263.2;643557;1316406;7326.91;8811.09;25785.59;0;44581.25;8.25;248542.1;1.2;3.52;0.78;26.72;4120.2;4089.04;257373.6;257802.9
3133;0;5;26980.111;Thu Nov 13 00:00:00 GST 2064;804079.3;960071.1;604332.9;643557;1316530;6277.14;8406.25;19571.55;0;34809.83;7.93;248542.1;1.34;3.12;0.76;26.72;4120.18;4089.31;257418.4;257847.7
